d,FOODS,HOBBIES,HOUSEHOLD,date,FOODS_rolling_28,HOUSEHOLD_rolling_28,HOBBIES_rolling_28
d_1610,23007,3730,9208,2015-06-26,25701.321428571428,9438.107142857143,3743.9285714285716
d_1611,26843,4153,11217,2015-06-27,25763.428571428572,9427.357142857143,3738.1071428571427
d_1612,27385,4271,11290,2015-06-28,25785.14285714286,9393.42857142857,3731.8571428571427
d_1613,21250,3798,8880,2015-06-29,25691.35714285714,9332.25,3718.035714285714
d_1614,20492,3553,8134,2015-06-30,25532.10714285714,9300.17857142857,3722.035714285714
d_1615,23937,4028,10112,2015-07-01,25501.071428571428,9325.5,3730.8571428571427
d_1616,27128,3988,10728,2015-07-02,25655.75,9401.57142857143,3747.3214285714284
d_1617,35834,5360,12960,2015-07-03,25980.714285714286,9530.0,3803.3928571428573
d_1618,25710,3063,8716,2015-07-04,25773.714285714286,9437.82142857143,3744.785714285714
d_1619,28844,3940,10748,2015-07-05,25626.64285714286,9421.357142857143,3733.535714285714
d_1620,28086,3651,9801,2015-07-06,25644.214285714286,9454.25,3740.785714285714
d_1621,25289,3581,8485,2015-07-07,25596.535714285714,9458.142857142857,3754.964285714286
d_1622,24232,3670,8147,2015-07-08,25617.928571428572,9455.035714285714,3767.8571428571427
d_1623,26429,3633,8148,2015-07-09,25684.75,9465.285714285714,3784.535714285714
d_1624,26862,3903,9130,2015-07-10,25672.928571428572,9463.07142857143,3784.75
d_1625,31624,4501,11280,2015-07-11,25756.5,9460.75,3794.6428571428573
d_1626,33585,4333,11676,2015-07-12,25755.89285714286,9472.714285714286,3805.1785714285716
d_1627,26277,3390,9391,2015-07-13,25461.35714285714,9478.214285714286,3789.8571428571427
d_1628,25155,3257,8419,2015-07-14,25597.39285714286,9515.285714285714,3800.0714285714284
d_1629,25664,3531,8900,2015-07-15,25790.60714285714,9551.25,3807.214285714286
d_1630,24624,3734,9120,2015-07-16,25869.35714285714,9571.642857142857,3817.1071428571427
d_1631,27650,4118,10079,2015-07-17,25980.428571428572,9599.464285714286,3821.714285714286
d_1632,29362,4459,11839,2015-07-18,26005.35714285714,9625.857142857143,3820.5714285714284
d_1633,30935,4672,12177,2015-07-19,26129.25,9705.57142857143,3844.5
d_1634,24475,3568,9504,2015-07-20,26202.5,9725.75,3847.535714285714
d_1635,22004,3478,8656,2015-07-21,26219.89285714286,9735.92857142857,3858.0714285714284
d_1636,21473,3447,8456,2015-07-22,26257.535714285714,9757.607142857143,3861.3928571428573
d_1637,21974,3554,8667,2015-07-23,26290.35714285714,9781.0,3870.1428571428573
d_1638,24470,3976,9995,2015-07-24,26342.60714285714,9809.107142857143,3878.9285714285716
d_1639,27336,4009,11279,2015-07-25,26360.214285714286,9811.32142857143,3873.785714285714
d_1640,28447,4058,11687,2015-07-26,26398.14285714286,9825.5,3866.1785714285716
d_1641,23151,3555,9420,2015-07-27,26466.035714285714,9844.785714285714,3857.5
d_1642,21370,3309,8276,2015-07-28,26497.39285714286,9849.857142857143,3848.785714285714
d_1643,20647,3006,7940,2015-07-29,26379.89285714286,9772.285714285714,3812.285714285714
d_1644,21418,3672,8497,2015-07-30,26175.964285714286,9692.607142857143,3801.0
d_1645,25513,4499,11466,2015-07-31,25807.35714285714,9639.25,3770.25
d_1646,30788,4947,13415,2015-08-01,25988.714285714286,9807.07142857143,3837.535714285714
d_1647,34208,4401,12932,2015-08-02,26180.285714285714,9885.07142857143,3854.0
d_1648,29976,4065,11216,2015-08-03,26247.785714285714,9935.607142857143,3868.785714285714
d_1649,24605,3559,9494,2015-08-04,26223.35714285714,9971.642857142857,3868.0
d_1650,25804,3711,8764,2015-08-05,26279.5,9993.67857142857,3869.464285714286
d_1651,25699,3414,8685,2015-08-06,26253.428571428572,10012.857142857143,3861.6428571428573
d_1652,26559,3615,9963,2015-08-07,26242.60714285714,10042.607142857143,3851.3571428571427
d_1653,31287,4688,12129,2015-08-08,26230.571428571428,10072.92857142857,3858.035714285714
d_1654,34965,4593,12403,2015-08-09,26279.85714285714,10098.892857142857,3867.3214285714284
d_1655,25278,3565,9481,2015-08-10,26244.178571428572,10102.107142857143,3873.5714285714284
d_1656,24541,3310,8598,2015-08-11,26222.25,10108.5,3875.464285714286
d_1657,25068,3555,8728,2015-08-12,26200.964285714286,10102.357142857143,3876.3214285714284
d_1658,23609,3608,8838,2015-08-13,26164.714285714286,10092.285714285714,3871.8214285714284
d_1659,26661,3875,10226,2015-08-14,26129.39285714286,10097.535714285714,3863.1428571428573
d_1660,31524,4557,12355,2015-08-15,26206.60714285714,10115.964285714286,3866.6428571428573
d_1661,33402,4407,12731,2015-08-16,26294.714285714286,10135.75,3857.1785714285716
d_1662,25751,3632,9729,2015-08-17,26340.285714285714,10143.785714285714,3859.464285714286
d_1663,22549,3485,9211,2015-08-18,26359.75,10163.607142857143,3859.714285714286
d_1664,21440,3569,8698,2015-08-19,26358.571428571428,10172.25,3864.0714285714284
d_1665,20399,3280,8837,2015-08-20,26302.321428571428,10178.32142857143,3854.285714285714
d_1666,23172,3756,10035,2015-08-21,26255.964285714286,10179.75,3846.4285714285716
d_1667,27509,4736,12835,2015-08-22,26262.14285714286,10235.32142857143,3872.3928571428573
d_1668,30046,4389,13161,2015-08-23,26319.25,10287.964285714286,3884.214285714286
d_1669,22495,3481,9117,2015-08-24,26295.821428571428,10277.142857142857,3881.5714285714284
d_1670,19432,3357,8506,2015-08-25,26226.60714285714,10285.357142857143,3883.285714285714
d_1671,19684,3744,8539,2015-08-26,26192.214285714286,10306.75,3909.6428571428573
d_1672,20179,3494,8403,2015-08-27,26147.964285714286,10303.392857142857,3903.285714285714
d_1673,23083,3765,9403,2015-08-28,26061.178571428572,10229.714285714286,3877.0714285714284
d_1674,27956,4620,12660,2015-08-29,25960.035714285714,10202.75,3865.3928571428573
d_1675,30750,4420,13347,2015-08-30,25836.535714285714,10217.57142857143,3866.0714285714284
d_1676,22742,3705,9438,2015-08-31,25578.178571428572,10154.07142857143,3853.214285714286
d_1677,23606,3876,10473,2015-09-01,25542.5,10189.035714285714,3864.535714285714
d_1678,23616,3699,9275,2015-09-02,25464.35714285714,10207.285714285714,3864.1071428571427
d_1679,26022,3595,10002,2015-09-03,25475.89285714286,10254.32142857143,3870.5714285714284
d_1680,24884,4303,10083,2015-09-04,25416.071428571428,10258.607142857143,3895.1428571428573
d_1681,31105,4304,12078,2015-09-05,25409.571428571428,10256.785714285714,3881.4285714285716
d_1682,30802,4051,10395,2015-09-06,25260.89285714286,10185.07142857143,3862.0714285714284
d_1683,30984,3900,10878,2015-09-07,25464.678571428572,10234.964285714286,3874.035714285714
d_1684,24625,3169,8375,2015-09-08,25467.678571428572,10227.0,3869.0
d_1685,26091,3465,8546,2015-09-09,25504.214285714286,10220.5,3865.785714285714
d_1686,23652,3411,8630,2015-09-10,25505.75,10213.07142857143,3858.75
d_1687,26699,3902,9685,2015-09-11,25507.10714285714,10193.75,3859.714285714286
d_1688,33062,4516,12525,2015-09-12,25562.035714285714,10199.82142857143,3858.25
d_1689,34321,4510,12509,2015-09-13,25594.85714285714,10191.892857142857,3861.9285714285716
d_1690,25746,3413,8912,2015-09-14,25594.678571428572,10162.714285714286,3854.1071428571427
d_1691,25522,3406,8497,2015-09-15,25700.85714285714,10137.214285714286,3851.285714285714
d_1692,22361,3425,7859,2015-09-16,25733.75,10107.25,3846.1428571428573
d_1693,22159,3685,8154,2015-09-17,25796.60714285714,10082.857142857143,3860.6071428571427
d_1694,24862,4099,9728,2015-09-18,25856.964285714286,10071.892857142857,3872.8571428571427
d_1695,31020,4723,12536,2015-09-19,25982.35714285714,10061.214285714286,3872.3928571428573
d_1696,33168,4487,12324,2015-09-20,26093.85714285714,10031.32142857143,3875.8928571428573
d_1697,23952,3350,8843,2015-09-21,26145.89285714286,10021.535714285714,3871.214285714286
d_1698,21737,3548,8233,2015-09-22,26228.214285714286,10011.785714285714,3878.035714285714
d_1699,21713,3430,8354,2015-09-23,26300.678571428572,10005.17857142857,3866.8214285714284
d_1700,21615,3390,7962,2015-09-24,26351.964285714286,9989.42857142857,3863.1071428571427
d_1701,24758,3847,10075,2015-09-25,26411.785714285714,10013.42857142857,3866.035714285714
d_1702,30063,4427,12146,2015-09-26,26487.035714285714,9995.07142857143,3859.1428571428573
d_1703,31061,4435,12117,2015-09-27,26498.14285714286,9951.142857142857,3859.6785714285716
d_1704,22385,3357,8520,2015-09-28,26485.39285714286,9918.357142857143,3847.25
d_1705,19347,3284,7984,2015-09-29,26333.285714285714,9829.464285714286,3826.1071428571427
d_1706,19656,3527,8087,2015-09-30,26191.85714285714,9787.035714285714,3819.964285714286
d_1707,23495,4224,9958,2015-10-01,26101.60714285714,9785.464285714286,3842.4285714285716
d_1708,28869,4474,11033,2015-10-02,26243.928571428572,9819.392857142857,3848.535714285714
d_1709,36094,4930,13663,2015-10-03,26422.10714285714,9876.0,3870.8928571428573
d_1710,35413,4879,12603,2015-10-04,26586.785714285714,9954.857142857143,3900.464285714286
d_1711,29609,3488,9377,2015-10-05,26537.678571428572,9901.25,3885.75
d_1712,27077,3397,8381,2015-10-06,26625.25,9901.464285714286,3893.8928571428573
d_1713,24077,3693,8117,2015-10-07,26553.321428571428,9886.142857142857,3902.035714285714
d_1714,25654,3349,8816,2015-10-08,26624.821428571428,9892.785714285714,3899.8214285714284
d_1715,29016,4278,10301,2015-10-09,26707.571428571428,9914.785714285714,3913.25
d_1716,31332,4715,12740,2015-10-10,26645.785714285714,9922.464285714286,3920.3571428571427
d_1717,33686,4248,11770,2015-10-11,26623.10714285714,9896.07142857143,3911.0
d_1718,29101,3754,9385,2015-10-12,26742.928571428572,9912.964285714286,3923.1785714285716
d_1719,24216,3390,8075,2015-10-13,26696.285714285714,9897.892857142857,3922.6071428571427
d_1720,23134,3514,7600,2015-10-14,26723.89285714286,9888.642857142857,3925.785714285714
d_1721,24750,3629,7974,2015-10-15,26816.428571428572,9882.214285714286,3923.785714285714
d_1722,25100,4183,9139,2015-10-16,26824.928571428572,9861.17857142857,3926.785714285714
d_1723,30592,5213,12008,2015-10-17,26809.64285714286,9842.32142857143,3944.285714285714
d_1724,32013,4768,12183,2015-10-18,26768.39285714286,9837.285714285714,3954.3214285714284
d_1725,23216,3690,8396,2015-10-19,26742.10714285714,9821.32142857143,3966.464285714286
d_1726,21671,3518,7915,2015-10-20,26739.75,9809.964285714286,3965.3928571428573
d_1727,20943,3854,7614,2015-10-21,26712.25,9783.535714285714,3980.535714285714
d_1728,21407,3712,7651,2015-10-22,26704.821428571428,9772.42857142857,3992.035714285714
d_1729,24514,4313,9194,2015-10-23,26696.10714285714,9740.964285714286,4008.6785714285716
d_1730,28678,4977,11351,2015-10-24,26646.64285714286,9712.57142857143,4028.3214285714284
d_1731,29898,4958,11323,2015-10-25,26605.10714285714,9684.214285714286,4047.0
d_1732,22443,3837,8812,2015-10-26,26607.178571428572,9694.642857142857,4064.1428571428573
d_1733,20743,4036,7540,2015-10-27,26657.035714285714,9678.785714285714,4091.0
d_1734,19954,3551,7762,2015-10-28,26667.678571428572,9667.17857142857,4091.8571428571427
d_1735,21181,4070,7981,2015-10-29,26585.035714285714,9596.57142857143,4086.3571428571427
d_1736,25171,4700,10643,2015-10-30,26452.964285714286,9582.642857142857,4094.4285714285716
d_1737,26863,4888,10992,2015-10-31,26123.285714285714,9487.25,4092.9285714285716
d_1738,29443,4745,12806,2015-11-01,25910.071428571428,9494.5,4088.1428571428573
d_1739,23514,3797,9146,2015-11-02,25692.39285714286,9486.25,4099.178571428572
d_1740,24325,4017,9655,2015-11-03,25594.10714285714,9531.75,4121.321428571428
d_1741,20142,3646,8314,2015-11-04,25453.571428571428,9538.785714285714,4119.642857142857
d_1742,22225,4013,8437,2015-11-05,25331.10714285714,9525.25,4143.357142857143
d_1743,25362,4325,9934,2015-11-06,25200.60714285714,9512.142857142857,4145.035714285715
d_1744,30094,4681,12566,2015-11-07,25156.39285714286,9505.92857142857,4143.821428571428
d_1745,31634,4932,11845,2015-11-08,25083.10714285714,9508.607142857143,4168.25
d_1746,25378,3402,8135,2015-11-09,24950.14285714286,9463.964285714286,4155.678571428572
d_1747,21722,3666,7986,2015-11-10,24861.071428571428,9460.785714285714,4165.535714285715
d_1748,21893,3705,7740,2015-11-11,24816.75,9465.785714285714,4172.357142857143
d_1749,22543,3551,7148,2015-11-12,24737.928571428572,9436.285714285714,4169.571428571428
d_1750,23272,4198,8725,2015-11-13,24672.64285714286,9421.5,4170.107142857143
d_1751,30514,4746,12082,2015-11-14,24669.85714285714,9424.142857142857,4153.428571428572
d_1752,33444,4605,11706,2015-11-15,24720.964285714286,9407.107142857143,4147.607142857143
d_1753,23385,3907,8443,2015-11-16,24727.0,9408.785714285714,4155.357142857143
d_1754,18746,3563,6865,2015-11-17,24622.535714285714,9371.285714285714,4156.964285714285
d_1755,20550,3765,7845,2015-11-18,24608.5,9379.535714285714,4153.785714285715
d_1756,20554,3942,7869,2015-11-19,24578.035714285714,9387.32142857143,4162.0
d_1757,24562,4424,9371,2015-11-20,24579.75,9393.642857142857,4165.964285714285
d_1758,27164,4498,11131,2015-11-21,24525.678571428572,9385.785714285714,4148.857142857143
d_1759,28639,4817,11469,2015-11-22,24480.714285714286,9391.0,4143.821428571428
d_1760,22584,3819,8737,2015-11-23,24485.75,9388.32142857143,4143.178571428572
d_1761,22388,3901,7933,2015-11-24,24544.5,9402.357142857143,4138.357142857143
d_1762,27049,4187,8888,2015-11-25,24797.89285714286,9442.57142857143,4161.071428571428
d_1763,16789,1631,5211,2015-11-26,24641.035714285714,9343.642857142857,4073.964285714286
d_1764,16847,3248,7486,2015-11-27,24343.75,9230.892857142857,4022.1071428571427
d_1765,20830,4060,9322,2015-11-28,24128.285714285714,9171.25,3992.535714285714
d_1766,23727,4057,9998,2015-11-29,23924.14285714286,9070.964285714286,3967.964285714286
d_1767,19997,3796,8223,2015-11-30,23798.535714285714,9038.0,3967.9285714285716
d_1768,21368,4193,9257,2015-12-01,23692.928571428572,9023.785714285714,3974.214285714286
d_1769,21893,3620,8219,2015-12-02,23755.464285714286,9020.392857142857,3973.285714285714
d_1770,23910,4478,9641,2015-12-03,23815.64285714286,9063.392857142857,3989.8928571428573
d_1771,23329,4397,10461,2015-12-04,23743.035714285714,9082.214285714286,3992.464285714286
d_1772,29867,5287,11871,2015-12-05,23734.928571428572,9057.392857142857,4014.1071428571427
d_1773,31794,4919,11702,2015-12-06,23740.64285714286,9052.285714285714,4013.6428571428573
d_1774,23267,3637,8504,2015-12-07,23665.25,9065.464285714286,4022.035714285714
d_1775,21889,3590,7434,2015-12-08,23671.214285714286,9045.75,4019.3214285714284
d_1776,22372,3627,7691,2015-12-09,23688.321428571428,9044.0,4016.535714285714
d_1777,20841,3738,7580,2015-12-10,23627.535714285714,9059.42857142857,4023.214285714286
d_1778,23632,4209,8502,2015-12-11,23640.39285714286,9051.464285714286,4023.6071428571427
d_1779,29677,4973,11325,2015-12-12,23610.5,9024.42857142857,4031.714285714286
d_1780,29546,4738,10849,2015-12-13,23471.285714285714,8993.82142857143,4036.464285714286
d_1781,25062,3876,8584,2015-12-14,23531.178571428572,8998.857142857143,4035.3571428571427
d_1782,24296,3761,8073,2015-12-15,23729.39285714286,9042.0,4042.4285714285716
d_1783,22432,3861,7830,2015-12-16,23796.60714285714,9041.464285714286,4045.8571428571427
d_1784,23600,3955,7899,2015-12-17,23905.39285714286,9042.535714285714,4046.3214285714284
d_1785,22330,4142,8284,2015-12-18,23825.678571428572,9003.714285714286,4036.25
d_1786,27459,5001,11028,2015-12-19,23836.214285714286,9000.035714285714,4054.214285714286
d_1787,27441,4878,10692,2015-12-20,23793.428571428572,8972.285714285714,4056.3928571428573
d_1788,22816,4015,8691,2015-12-21,23801.714285714286,8970.642857142857,4063.3928571428573
d_1789,23904,3966,8742,2015-12-22,23855.85714285714,8999.535714285714,4065.714285714286
d_1790,25401,4271,9080,2015-12-23,23797.0,9006.392857142857,4068.714285714286
d_1791,24801,3408,8018,2015-12-24,24083.14285714286,9106.642857142857,4132.178571428572
d_1792,13,0,1,2015-12-25,23481.928571428572,8839.32142857143,4016.1785714285716
d_1793,22488,4977,10912,2015-12-26,23541.14285714286,8896.107142857143,4048.9285714285716
d_1794,21520,4092,9766,2015-12-27,23462.321428571428,8887.82142857143,4050.1785714285716
d_1795,18407,3428,8129,2015-12-28,23405.535714285714,8884.464285714286,4037.035714285714
d_1796,19586,3607,8700,2015-12-29,23341.89285714286,8864.57142857143,4016.1071428571427
d_1797,21653,3686,8788,2015-12-30,23333.321428571428,8884.892857142857,4018.464285714286
d_1798,28448,4199,10412,2015-12-31,23495.39285714286,8912.42857142857,4008.5
d_1799,21078,3182,8391,2016-01-01,23415.0,8838.5,3965.1071428571427
d_1800,27822,4951,11964,2016-01-02,23341.964285714286,8841.82142857143,3953.1071428571427
d_1801,29314,3860,11166,2016-01-03,23253.39285714286,8822.67857142857,3915.285714285714
d_1802,23620,3742,9331,2016-01-04,23266.0,8852.214285714286,3919.035714285714
d_1803,23769,3327,8210,2016-01-05,23333.14285714286,8879.92857142857,3909.6428571428573
d_1804,22361,3240,7084,2016-01-06,23332.75,8858.25,3895.8214285714284
d_1805,24445,3327,8172,2016-01-07,23461.464285714286,8879.392857142857,3881.1428571428573
d_1806,26351,3772,8813,2016-01-08,23558.571428571428,8890.5,3865.535714285714
d_1807,35798,4836,12246,2016-01-09,23777.178571428572,8923.392857142857,3860.6428571428573
d_1808,32270,4378,10721,2016-01-10,23874.464285714286,8918.82142857143,3847.785714285714
d_1809,27101,3209,7676,2016-01-11,23947.285714285714,8886.392857142857,3823.964285714286
d_1810,24972,3040,7110,2016-01-12,23971.428571428572,8852.0,3798.214285714286
d_1811,22345,3017,6869,2016-01-13,23968.321428571428,8817.67857142857,3768.0714285714284
d_1812,24669,3421,7766,2016-01-14,24006.5,8812.92857142857,3749.0
d_1813,28620,3730,9440,2016-01-15,24231.14285714286,8854.214285714286,3734.285714285714
d_1814,34155,4724,12267,2016-01-16,24470.285714285714,8898.464285714286,3724.3928571428573
d_1815,30334,4133,11066,2016-01-17,24573.60714285714,8911.82142857143,3697.785714285714
d_1816,25872,3329,9139,2016-01-18,24682.75,8927.82142857143,3673.285714285714
d_1817,21864,3048,7076,2016-01-19,24609.89285714286,8868.32142857143,3640.5
d_1818,21667,3399,7618,2016-01-20,24476.535714285714,8816.107142857143,3609.3571428571427
d_1819,20893,3374,7512,2016-01-21,24336.964285714286,8798.035714285714,3608.1428571428573
d_1820,23987,3763,8557,2016-01-22,25193.178571428572,9103.607142857143,3742.535714285714
d_1821,31424,4812,12691,2016-01-23,25512.321428571428,9167.142857142857,3736.6428571428573
d_1822,31610,4107,12115,2016-01-24,25872.678571428572,9251.035714285714,3737.1785714285716
d_1823,22259,3505,8625,2016-01-25,26010.25,9268.75,3739.9285714285716
d_1824,19981,3040,7425,2016-01-26,26024.35714285714,9223.214285714286,3719.6785714285716
d_1825,20132,3596,7621,2016-01-27,25970.035714285714,9181.535714285714,3716.464285714286
d_1826,21111,3420,7935,2016-01-28,25708.0,9093.07142857143,3688.6428571428573
d_1827,24055,3978,9606,2016-01-29,25814.321428571428,9136.464285714286,3717.0714285714284
d_1828,30863,5139,13102,2016-01-30,25922.928571428572,9177.107142857143,3723.785714285714
d_1829,32698,5154,12979,2016-01-31,26043.785714285714,9241.857142857143,3770.0
d_1830,26690,4104,10920,2016-02-01,26153.428571428572,9298.607142857143,3782.9285714285716
d_1831,23333,3304,8291,2016-02-02,26137.85714285714,9301.5,3782.1071428571427
d_1832,26298,3733,9309,2016-02-03,26278.464285714286,9380.964285714286,3799.714285714286
d_1833,23300,3597,8527,2016-02-04,26237.571428571428,9393.642857142857,3809.3571428571427
d_1834,26722,4039,9432,2016-02-05,26250.821428571428,9415.75,3818.8928571428573
d_1835,37412,5097,12531,2016-02-06,26308.464285714286,9425.92857142857,3828.214285714286
d_1836,32421,4086,10386,2016-02-07,26313.85714285714,9413.964285714286,3817.785714285714
d_1837,25144,3171,8489,2016-02-08,26243.964285714286,9443.0,3816.4285714285716
d_1838,26372,3593,8548,2016-02-09,26293.964285714286,9494.357142857143,3836.1785714285716
d_1839,26112,3625,9616,2016-02-10,26428.5,9592.464285714286,3857.8928571428573
d_1840,30452,3896,10236,2016-02-11,26635.035714285714,9680.67857142857,3874.8571428571427
d_1841,30248,3835,10139,2016-02-12,26693.178571428572,9705.642857142857,3878.6071428571427
d_1842,35686,4965,13064,2016-02-13,26747.85714285714,9734.107142857143,3887.214285714286
d_1843,32998,4103,11236,2016-02-14,26843.0,9740.17857142857,3886.1428571428573
d_1844,31682,3593,10877,2016-02-15,27050.5,9802.25,3895.5714285714284
d_1845,25542,3546,8614,2016-02-16,27181.85714285714,9857.17857142857,3913.3571428571427
d_1846,24359,3394,8792,2016-02-17,27278.0,9899.107142857143,3913.1785714285716
d_1847,23740,3603,9093,2016-02-18,27379.678571428572,9955.57142857143,3921.3571428571427
d_1848,26388,3938,10066,2016-02-19,27465.428571428572,10009.464285714286,3927.6071428571427
d_1849,32750,4904,13203,2016-02-20,27512.785714285714,10027.75,3930.8928571428573
d_1850,34196,4528,13357,2016-02-21,27605.14285714286,10072.107142857143,3945.9285714285716
d_1851,24198,3693,9437,2016-02-22,27674.39285714286,10101.107142857143,3952.6428571428573
d_1852,22133,3295,8553,2016-02-23,27751.25,10141.392857142857,3961.75
d_1853,21961,3304,8803,2016-02-24,27816.571428571428,10183.607142857143,3951.3214285714284
d_1854,22406,3314,8895,2016-02-25,27862.821428571428,10217.892857142857,3947.535714285714
d_1855,24208,3957,9484,2016-02-26,27868.285714285714,10213.535714285714,3946.785714285714
d_1856,31067,4389,12431,2016-02-27,27875.571428571428,10189.57142857143,3920.0
d_1857,32834,4884,13197,2016-02-28,27880.428571428572,10197.357142857143,3910.3571428571427
d_1858,24087,3449,9723,2016-02-29,27787.464285714286,10154.607142857143,3886.964285714286
d_1859,23458,3513,9565,2016-03-01,27791.928571428572,10200.107142857143,3894.4285714285716
d_1860,25150,3813,9495,2016-03-02,27750.928571428572,10206.75,3897.285714285714
d_1861,27241,3860,10358,2016-03-03,27891.678571428572,10272.142857142857,3906.6785714285716
d_1862,25878,3703,9744,2016-03-04,27861.535714285714,10283.285714285714,3894.6785714285716
d_1863,35200,4636,12486,2016-03-05,27782.535714285714,10281.67857142857,3878.214285714286
d_1864,38547,4879,13792,2016-03-06,28001.321428571428,10403.32142857143,3906.535714285714
d_1865,27978,3356,9228,2016-03-07,28102.535714285714,10429.714285714286,3913.1428571428573
d_1866,26276,3240,8211,2016-03-08,28099.10714285714,10417.67857142857,3900.535714285714
d_1867,25601,3203,8228,2016-03-09,28080.85714285714,10368.107142857143,3885.464285714286
d_1868,25491,3787,8989,2016-03-10,27903.678571428572,10323.57142857143,3881.5714285714284
d_1869,27897,3333,9657,2016-03-11,27819.714285714286,10306.357142857143,3863.6428571428573
d_1870,34734,4810,13167,2016-03-12,27785.714285714286,10310.035714285714,3858.1071428571427
d_1871,34710,4229,12482,2016-03-13,27846.85714285714,10354.535714285714,3862.6071428571427
d_1872,29086,3593,9356,2016-03-14,27754.14285714286,10300.214285714286,3862.6071428571427
d_1873,27703,3552,8862,2016-03-15,27831.321428571428,10309.07142857143,3862.8214285714284
d_1874,24605,3621,8380,2016-03-16,27840.10714285714,10294.357142857143,3870.9285714285716
d_1875,23502,3218,8289,2016-03-17,27831.60714285714,10265.642857142857,3857.1785714285716
d_1876,26455,3794,9403,2016-03-18,27834.0,10241.964285714286,3852.035714285714
d_1877,29999,4735,11447,2016-03-19,27735.75,10179.25,3846.0
d_1878,31758,4006,12061,2016-03-20,27648.678571428572,10132.964285714286,3827.3571428571427
d_1879,24910,3342,9108,2016-03-21,27674.10714285714,10121.214285714286,3814.8214285714284
d_1880,24242,3140,8093,2016-03-22,27749.428571428572,10104.785714285714,3809.285714285714
d_1881,23262,3422,8102,2016-03-23,27795.89285714286,10079.75,3813.5
d_1882,22874,3352,7777,2016-03-24,27812.60714285714,10039.82142857143,3814.8571428571427
d_1883,30906,4230,10475,2016-03-25,28051.821428571428,10075.214285714286,3824.6071428571427
d_1884,37135,4476,12252,2016-03-26,28268.535714285714,10068.82142857143,3827.714285714286
d_1885,32236,3643,10481,2016-03-27,28247.178571428572,9971.82142857143,3783.3928571428573
d_1886,23285,3555,9201,2016-03-28,28218.535714285714,9953.17857142857,3787.1785714285716
d_1887,22191,3446,8220,2016-03-29,28173.285714285714,9905.142857142857,3784.785714285714
d_1888,21017,3333,8009,2016-03-30,28025.678571428572,9852.07142857143,3767.6428571428573
d_1889,22127,3421,9133,2016-03-31,27843.035714285714,9808.32142857143,3751.964285714286
d_1890,28627,4790,12119,2016-04-01,27941.214285714286,9893.142857142857,3790.785714285714
d_1891,34284,4863,13525,2016-04-02,27908.5,9930.25,3798.8928571428573
d_1892,37633,4903,13889,2016-04-03,27875.85714285714,9933.714285714286,3799.75
d_1893,27025,3661,9732,2016-04-04,27841.821428571428,9951.714285714286,3810.6428571428573
d_1894,27243,3477,8963,2016-04-05,27876.35714285714,9978.57142857143,3819.1071428571427
d_1895,27238,3379,8517,2016-04-06,27934.821428571428,9988.892857142857,3825.3928571428573
d_1896,25655,3443,9018,2016-04-07,27940.678571428572,9989.92857142857,3813.1071428571427
d_1897,29449,4066,9705,2016-04-08,27996.10714285714,9991.642857142857,3839.285714285714
d_1898,38334,4739,13267,2016-04-09,28124.678571428572,9995.214285714286,3836.75
d_1899,36446,4525,12885,2016-04-10,28186.678571428572,10009.607142857143,3847.3214285714284
d_1900,29091,3716,9620,2016-04-11,28186.85714285714,10019.035714285714,3851.714285714286
d_1901,27424,3384,8261,2016-04-12,28176.89285714286,9997.57142857143,3845.714285714286
d_1902,23888,3557,7748,2016-04-13,28151.285714285714,9975.0,3843.4285714285716
d_1903,25456,3786,8287,2016-04-14,28221.071428571428,9974.92857142857,3863.714285714286
d_1904,28682,3786,9321,2016-04-15,28300.60714285714,9972.0,3863.4285714285716
d_1905,32007,4634,11721,2016-04-16,28372.321428571428,9981.785714285714,3859.8214285714284
d_1906,34497,4820,12323,2016-04-17,28470.14285714286,9991.142857142857,3888.8928571428573
d_1907,26151,3323,8585,2016-04-18,28514.464285714286,9972.464285714286,3888.214285714286
d_1908,24948,3787,8835,2016-04-19,28539.678571428572,9998.964285714286,3911.3214285714284
d_1909,23632,3472,8239,2016-04-20,28552.89285714286,10003.857142857143,3913.1071428571427
d_1910,23317,3353,8363,2016-04-21,28568.714285714286,10024.785714285714,3913.1428571428573
d_1911,26704,4085,9728,2016-04-22,28418.64285714286,9998.107142857143,3907.964285714286
d_1912,31927,4787,12248,2016-04-23,28232.64285714286,9997.964285714286,3919.0714285714284
d_1913,32654,4683,12458,2016-04-24,28247.571428571428,10068.57142857143,3956.214285714286
d_1914,25953,3782,9058,2016-04-25,28342.85714285714,10063.464285714286,3964.3214285714284
d_1915,23519,3645,8323,2016-04-26,28390.285714285714,10067.142857142857,3971.4285714285716
d_1916,22872,3730,7843,2016-04-27,28456.535714285714,10061.214285714286,3985.6071428571427
d_1917,22915,3742,8075,2016-04-28,28484.678571428572,10023.42857142857,3997.0714285714284
d_1918,27668,4085,11143,2016-04-29,28450.428571428572,9988.57142857143,3971.8928571428573
d_1919,32723,5214,12492,2016-04-30,28394.678571428572,9951.67857142857,3984.4285714285716
d_1920,35369,4858,12805,2016-05-01,28313.821428571428,9912.964285714286,3982.8214285714284
d_1921,29142,4059,9980,2016-05-02,28389.428571428572,9921.82142857143,3997.035714285714
d_1922,29594,4373,10347,2016-05-03,28473.39285714286,9971.25,4029.035714285714
d_1923,27199,3708,8694,2016-05-04,28472.0,9977.57142857143,4040.785714285714
